t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
5.136933e+07,1.978460e+03,1.978420e+03,0.000000e+00,6.120146e+02,4.627055e+03,5.776569e-02,NaN,NaN,0.000000e+00,4.295351e+16,3.668886e+18,2.692707e+20,8.957647e+18,2.478176e+20,7.423088e+19,1.306544e+21,2.467981e+02,1.271654e+02,1.196327e+02,NaN,NaN,NaN,NaN,2.783468e-02,NaN,6.250677e+06,2.642072e-02
5.140071e+07,1.977841e+03,1.978007e+03,1.724676e+00,6.089650e+02,4.625859e+03,5.762621e-02,NaN,NaN,9.277107e-02,4.294934e+16,3.659959e+18,2.692821e+20,8.972666e+18,2.475919e+20,7.439165e+19,1.307850e+21,2.470194e+02,1.274408e+02,1.195786e+02,NaN,NaN,NaN,NaN,2.782091e-02,NaN,6.250935e+06,2.649953e-02
5.143771e+07,1.977427e+03,1.977387e+03,0.000000e+00,6.047598e+02,4.624449e+03,5.741727e-02,NaN,NaN,0.000000e+00,4.294796e+16,3.647001e+18,2.692926e+20,8.996206e+18,2.472788e+20,7.460935e+19,1.309606e+21,2.473247e+02,1.278137e+02,1.195110e+02,NaN,NaN,NaN,NaN,2.780411e-02,NaN,6.251321e+06,2.655239e-02
5.146899e+07,1.976804e+03,1.976972e+03,1.721812e+00,6.017399e+02,4.623258e+03,5.727812e-02,NaN,NaN,9.292536e-02,4.294372e+16,3.638095e+18,2.693039e+20,9.011299e+18,2.470522e+20,7.477114e+19,1.310920e+21,2.475478e+02,1.280909e+02,1.194569e+02,NaN,NaN,NaN,NaN,2.779034e-02,NaN,6.251579e+06,2.663216e-02
5.150585e+07,1.976388e+03,1.976348e+03,0.000000e+00,5.975718e+02,4.621856e+03,5.706964e-02,NaN,NaN,0.000000e+00,4.294224e+16,3.625167e+18,2.693144e+20,9.034948e+18,2.467377e+20,7.499049e+19,1.312689e+21,2.478560e+02,1.284667e+02,1.193893e+02,NaN,NaN,NaN,NaN,2.777353e-02,NaN,6.251965e+06,2.668566e-02
5.153703e+07,1.975762e+03,1.975931e+03,1.718933e+00,5.945814e+02,4.620670e+03,5.693083e-02,NaN,NaN,9.308101e-02,4.293793e+16,3.616280e+18,2.693257e+20,9.050116e+18,2.465102e+20,7.515332e+19,1.314012e+21,2.480806e+02,1.287456e+02,1.193350e+02,NaN,NaN,NaN,NaN,2.775974e-02,NaN,6.252222e+06,2.676640e-02
5.157374e+07,1.975344e+03,1.975304e+03,0.000000e+00,5.904510e+02,4.619275e+03,5.672283e-02,NaN,NaN,0.000000e+00,4.293635e+16,3.603382e+18,2.693362e+20,9.073873e+18,2.461942e+20,7.537434e+19,1.315794e+21,2.483916e+02,1.291243e+02,1.192673e+02,NaN,NaN,NaN,NaN,2.774292e-02,NaN,6.252607e+06,2.682056e-02
5.160484e+07,1.974715e+03,1.974885e+03,1.716038e+00,5.874895e+02,4.618094e+03,5.658434e-02,NaN,NaN,9.323804e-02,4.293197e+16,3.594516e+18,2.693475e+20,9.089116e+18,2.459658e+20,7.553821e+19,1.317125e+21,2.486180e+02,1.294050e+02,1.192130e+02,NaN,NaN,NaN,NaN,2.772912e-02,NaN,6.252864e+06,2.690229e-02
5.164140e+07,1.974295e+03,1.974255e+03,0.000000e+00,5.833966e+02,4.616706e+03,5.637689e-02,NaN,NaN,0.000000e+00,4.293030e+16,3.581649e+18,2.693580e+20,9.112982e+18,2.456483e+20,7.576092e+19,1.318920e+21,2.489317e+02,1.297865e+02,1.191452e+02,NaN,NaN,NaN,NaN,2.771228e-02,NaN,6.253249e+06,2.695711e-02
5.167240e+07,1.973663e+03,1.973834e+03,1.713127e+00,5.804656e+02,4.615530e+03,5.623872e-02,NaN,NaN,9.339646e-02,4.292584e+16,3.572804e+18,2.693692e+20,9.128300e+18,2.454191e+20,7.592582e+19,1.320259e+21,2.491598e+02,1.300690e+02,1.190908e+02,NaN,NaN,NaN,NaN,2.769847e-02,NaN,6.253505e+06,2.703984e-02
5.170883e+07,1.973241e+03,1.973201e+03,0.000000e+00,5.764094e+02,4.614149e+03,5.603172e-02,NaN,NaN,0.000000e+00,4.292407e+16,3.559964e+18,2.693796e+20,9.152281e+18,2.451000e+20,7.615027e+19,1.322068e+21,2.494765e+02,1.304535e+02,1.190230e+02,NaN,NaN,NaN,NaN,2.768162e-02,NaN,6.253890e+06,2.709534e-02
5.173973e+07,1.972605e+03,1.972777e+03,1.710200e+00,5.744053e+02,4.612979e+03,5.589390e-02,NaN,NaN,9.355629e-02,4.291955e+16,3.551140e+18,2.693909e+20,9.167673e+18,2.448699e+20,7.631621e+19,1.323415e+21,2.497063e+02,1.307378e+02,1.189685e+02,NaN,NaN,NaN,NaN,2.766780e-02,NaN,6.254146e+06,2.717910e-02
5.177601e+07,1.972181e+03,1.972141e+03,0.000000e+00,5.704351e+02,4.611605e+03,5.568737e-02,NaN,NaN,0.000000e+00,4.291768e+16,3.538331e+18,2.694013e+20,9.191764e+18,2.445492e+20,7.654237e+19,1.325238e+21,2.500258e+02,1.311252e+02,1.189006e+02,NaN,NaN,NaN,NaN,2.765094e-02,NaN,6.254530e+06,2.723528e-02
5.180682e+07,1.971543e+03,1.971716e+03,1.707258e+00,5.675974e+02,4.610439e+03,5.554986e-02,NaN,NaN,9.371754e-02,4.291309e+16,3.529528e+18,2.694125e+20,9.207232e+18,2.443183e+20,7.670938e+19,1.326594e+21,2.502574e+02,1.314113e+02,1.188461e+02,NaN,NaN,NaN,NaN,2.763711e-02,NaN,6.254786e+06,2.732008e-02
5.184297e+07,1.971116e+03,1.971076e+03,0.000000e+00,5.636639e+02,4.609073e+03,5.534390e-02,NaN,NaN,0.000000e+00,4.291113e+16,3.516749e+18,2.694229e+20,9.231433e+18,2.439960e+20,7.693724e+19,1.328430e+21,2.505798e+02,1.318017e+02,1.187781e+02,NaN,NaN,NaN,NaN,2.762024e-02,NaN,6.255170e+06,2.737697e-02
5.187368e+07,1.970474e+03,1.970649e+03,1.704299e+00,5.608556e+02,4.607912e+03,5.520672e-02,NaN,NaN,9.388024e-02,4.290646e+16,3.507967e+18,2.694341e+20,9.246978e+18,2.437642e+20,7.710531e+19,1.329794e+21,2.508131e+02,1.320896e+02,1.187235e+02,NaN,NaN,NaN,NaN,2.760640e-02,NaN,6.255425e+06,2.746282e-02
5.190968e+07,1.970046e+03,1.970006e+03,0.000000e+00,5.569608e+02,4.606553e+03,5.500121e-02,NaN,NaN,0.000000e+00,4.290441e+16,3.495220e+18,2.694444e+20,9.271289e+18,2.434404e+20,7.733489e+19,1.331643e+21,2.511384e+02,1.324829e+02,1.186555e+02,NaN,NaN,NaN,NaN,2.758952e-02,NaN,6.255808e+06,2.752042e-02
5.194031e+07,1.969401e+03,1.969576e+03,1.701324e+00,5.541819e+02,4.605397e+03,5.486437e-02,NaN,NaN,9.404440e-02,4.289968e+16,3.486459e+18,2.694556e+20,9.286911e+18,2.432076e+20,7.750403e+19,1.333016e+21,2.513735e+02,1.327727e+02,1.186008e+02,NaN,NaN,NaN,NaN,2.757567e-02,NaN,6.256063e+06,2.760735e-02
5.197617e+07,1.968970e+03,1.968930e+03,0.000000e+00,5.503245e+02,4.604044e+03,5.465932e-02,NaN,NaN,0.000000e+00,4.289753e+16,3.473741e+18,2.694659e+20,9.311336e+18,2.428822e+20,7.773538e+19,1.334880e+21,2.517017e+02,1.331690e+02,1.185327e+02,NaN,NaN,NaN,NaN,2.755877e-02,NaN,6.256446e+06,2.766567e-02
5.200670e+07,1.968322e+03,1.968498e+03,1.698333e+00,5.475752e+02,4.602894e+03,5.452281e-02,NaN,NaN,9.421004e-02,4.289273e+16,3.465002e+18,2.694771e+20,9.327032e+18,2.426485e+20,7.790558e+19,1.336260e+21,2.519385e+02,1.334605e+02,1.184780e+02,NaN,NaN,NaN,NaN,2.754492e-02,NaN,6.256701e+06,2.775370e-02
5.204242e+07,1.967889e+03,1.967849e+03,0.000000e+00,5.437568e+02,4.601548e+03,5.431833e-02,NaN,NaN,0.000000e+00,4.289050e+16,3.452314e+18,2.694873e+20,9.351572e+18,2.423216e+20,7.813869e+19,1.338138e+21,2.522697e+02,1.338599e+02,1.184098e+02,NaN,NaN,NaN,NaN,2.752801e-02,NaN,6.257083e+06,2.781275e-02
5.207285e+07,1.967238e+03,1.967415e+03,1.695325e+00,5.410359e+02,4.600403e+03,5.418215e-02,NaN,NaN,9.437719e-02,4.288562e+16,3.443596e+18,2.694985e+20,9.367345e+18,2.420869e+20,7.830998e+19,1.339527e+21,2.525084e+02,1.341533e+02,1.183551e+02,NaN,NaN,NaN,NaN,2.751415e-02,NaN,6.257338e+06,2.790189e-02
5.210844e+07,1.966803e+03,1.966763e+03,0.000000e+00,5.380983e+02,4.599064e+03,5.397812e-02,NaN,NaN,0.000000e+00,4.288330e+16,3.430939e+18,2.695087e+20,9.391997e+18,2.417584e+20,7.854483e+19,1.341418e+21,2.528425e+02,1.345557e+02,1.182868e+02,NaN,NaN,NaN,NaN,2.749723e-02,NaN,6.257719e+06,2.796170e-02
5.213878e+07,1.966148e+03,1.966326e+03,1.692301e+00,5.354424e+02,4.597923e+03,5.384227e-02,NaN,NaN,9.454585e-02,4.287835e+16,3.422243e+18,2.695198e+20,9.407847e+18,2.415228e+20,7.871722e+19,1.342816e+21,2.530830e+02,1.348510e+02,1.182320e+02,NaN,NaN,NaN,NaN,2.748336e-02,NaN,6.257974e+06,2.805197e-02
5.217423e+07,1.965711e+03,1.965671e+03,0.000000e+00,5.317476e+02,4.596591e+03,5.363872e-02,NaN,NaN,0.000000e+00,4.287594e+16,3.409618e+18,2.695300e+20,9.432610e+18,2.411926e+20,7.895382e+19,1.344722e+21,2.534200e+02,1.352563e+02,1.181637e+02,NaN,NaN,NaN,NaN,2.746644e-02,NaN,6.258355e+06,2.811254e-02
5.220448e+07,1.965053e+03,1.965232e+03,1.689260e+00,5.291207e+02,4.595455e+03,5.350320e-02,NaN,NaN,9.471605e-02,4.287093e+16,3.400944e+18,2.695411e+20,9.448538e+18,2.409561e+20,7.912731e+19,1.346128e+21,2.536624e+02,1.355535e+02,1.181089e+02,NaN,NaN,NaN,NaN,2.745256e-02,NaN,6.258609e+06,2.820397e-02
5.223979e+07,1.964613e+03,1.964573e+03,0.000000e+00,5.254639e+02,4.594130e+03,5.330021e-02,NaN,NaN,0.000000e+00,4.286842e+16,3.388350e+18,2.695513e+20,9.473414e+18,2.406243e+20,7.936569e+19,1.348047e+21,2.540024e+02,1.359619e+02,1.180405e+02,NaN,NaN,NaN,NaN,2.743563e-02,NaN,6.258989e+06,2.826531e-02
5.226994e+07,1.963952e+03,1.964133e+03,1.686202e+00,5.228662e+02,4.592999e+03,5.316502e-02,NaN,NaN,9.488781e-02,4.286335e+16,3.379698e+18,2.695624e+20,9.489419e+18,2.403869e+20,7.954027e+19,1.349463e+21,2.542466e+02,1.362610e+02,1.179856e+02,NaN,NaN,NaN,NaN,2.742175e-02,NaN,6.259243e+06,2.835791e-02
5.230511e+07,1.963510e+03,1.963470e+03,0.000000e+00,5.192459e+02,4.591681e+03,5.296248e-02,NaN,NaN,0.000000e+00,4.286075e+16,3.367134e+18,2.695725e+20,9.514413e+18,2.400534e+20,7.978047e+19,1.351396e+21,2.545896e+02,1.366724e+02,1.179172e+02,NaN,NaN,NaN,NaN,2.740481e-02,NaN,6.259623e+06,2.842004e-02
5.233518e+07,1.962846e+03,1.963027e+03,1.683127e+00,5.166796e+02,4.590555e+03,5.282763e-02,NaN,NaN,9.506115e-02,4.285561e+16,3.358504e+18,2.695836e+20,9.530494e+18,2.398150e+20,7.995616e+19,1.352820e+21,2.548356e+02,1.369734e+02,1.178622e+02,NaN,NaN,NaN,NaN,2.739092e-02,NaN,6.259877e+06,2.851383e-02
5.237022e+07,1.962401e+03,1.962361e+03,0.000000e+00,5.130979e+02,4.589243e+03,5.262560e-02,NaN,NaN,0.000000e+00,4.285293e+16,3.345972e+18,2.695937e+20,9.555602e+18,2.394799e+20,8.019814e+19,1.354768e+21,2.551817e+02,1.373880e+02,1.177937e+02,NaN,NaN,NaN,NaN,2.737398e-02,NaN,6.260256e+06,2.857677e-02
5.240019e+07,1.961734e+03,1.961916e+03,1.680035e+00,5.105582e+02,4.588122e+03,5.249107e-02,NaN,NaN,9.523609e-02,4.284772e+16,3.337364e+18,2.696047e+20,9.571762e+18,2.392406e+20,8.037496e+19,1.356200e+21,2.554296e+02,1.376909e+02,1.177387e+02,NaN,NaN,NaN,NaN,2.736008e-02,NaN,6.260509e+06,2.867178e-02
5.243509e+07,1.961287e+03,1.961247e+03,0.000000e+00,5.070146e+02,4.586817e+03,5.228957e-02,NaN,NaN,0.000000e+00,4.284495e+16,3.324864e+18,2.696148e+20,9.596983e+18,2.389038e+20,8.061873e+19,1.358162e+21,2.557787e+02,1.381085e+02,1.176702e+02,NaN,NaN,NaN,NaN,2.734313e-02,NaN,6.260889e+06,2.873553e-02
5.246498e+07,1.960616e+03,1.960800e+03,1.676926e+00,5.045038e+02,4.585700e+03,5.215538e-02,NaN,NaN,9.541265e-02,4.283968e+16,3.316278e+18,2.696258e+20,9.613222e+18,2.386635e+20,8.079667e+19,1.359604e+21,2.560285e+02,1.384133e+02,1.176152e+02,NaN,NaN,NaN,NaN,2.732923e-02,NaN,6.261141e+06,2.883178e-02
5.249974e+07,1.960167e+03,1.960127e+03,0.000000e+00,5.018419e+02,4.584402e+03,5.195432e-02,NaN,NaN,0.000000e+00,4.283682e+16,3.303810e+18,2.696359e+20,9.638556e+18,2.383251e+20,8.104224e+19,1.361580e+21,2.563806e+02,1.388340e+02,1.175466e+02,NaN,NaN,NaN,NaN,2.731227e-02,NaN,6.261520e+06,2.889636e-02
5.252953e+07,1.959493e+03,1.959678e+03,1.673800e+00,4.993951e+02,4.583290e+03,5.182047e-02,NaN,NaN,9.559086e-02,4.283149e+16,3.295246e+18,2.696469e+20,9.654874e+18,2.380837e+20,8.122132e+19,1.363031e+21,2.566323e+02,1.391408e+02,1.174915e+02,NaN,NaN,NaN,NaN,2.729836e-02,NaN,6.261772e+06,2.899386e-02
5.256416e+07,1.959042e+03,1.959002e+03,0.000000e+00,4.959774e+02,4.581999e+03,5.161997e-02,NaN,NaN,0.000000e+00,4.282854e+16,3.282811e+18,2.696569e+20,9.680323e+18,2.377436e+20,8.146871e+19,1.365021e+21,2.569875e+02,1.395646e+02,1.174229e+02,NaN,NaN,NaN,NaN,2.728141e-02,NaN,6.262150e+06,2.905929e-02
5.259386e+07,1.958364e+03,1.958550e+03,1.670657e+00,4.935594e+02,4.580891e+03,5.148645e-02,NaN,NaN,9.577072e-02,4.282314e+16,3.274270e+18,2.696678e+20,9.696718e+18,2.375013e+20,8.164892e+19,1.366480e+21,2.572411e+02,1.398733e+02,1.173678e+02,NaN,NaN,NaN,NaN,2.726750e-02,NaN,6.262402e+06,2.915808e-02
5.262836e+07,1.957910e+03,1.957870e+03,0.000000e+00,4.901789e+02,4.579607e+03,5.128642e-02,NaN,NaN,0.000000e+00,4.282011e+16,3.261865e+18,2.696778e+20,9.722287e+18,2.371595e+20,8.189817e+19,1.368485e+21,2.575994e+02,1.403003e+02,1.172991e+02,NaN,NaN,NaN,NaN,2.725053e-02,NaN,6.262780e+06,2.922437e-02
5.265797e+07,1.957229e+03,1.957416e+03,1.667496e+00,4.877896e+02,4.578504e+03,5.115324e-02,NaN,NaN,9.595227e-02,4.281465e+16,3.253348e+18,2.696888e+20,9.738759e+18,2.369162e+20,8.207951e+19,1.369954e+21,2.578549e+02,1.406109e+02,1.172440e+02,NaN,NaN,NaN,NaN,2.723662e-02,NaN,6.263032e+06,2.932446e-02
5.269233e+07,1.956773e+03,1.956733e+03,0.000000e+00,4.844468e+02,4.577226e+03,5.095369e-02,NaN,NaN,0.000000e+00,4.281154e+16,3.240975e+18,2.696987e+20,9.764444e+18,2.365727e+20,8.233060e+19,1.371973e+21,2.582164e+02,1.410411e+02,1.171753e+02,NaN,NaN,NaN,NaN,2.721965e-02,NaN,6.263409e+06,2.939163e-02
5.272185e+07,1.956088e+03,1.956277e+03,1.664317e+00,4.820852e+02,4.576128e+03,5.082084e-02,NaN,NaN,9.613552e-02,4.280601e+16,3.232480e+18,2.697096e+20,9.780996e+18,2.363284e+20,8.251310e+19,1.373451e+21,2.584738e+02,1.413537e+02,1.171201e+02,NaN,NaN,NaN,NaN,2.720573e-02,NaN,6.263660e+06,2.949305e-02
5.275608e+07,1.955630e+03,1.955590e+03,0.000000e+00,4.787802e+02,4.574856e+03,5.062186e-02,NaN,NaN,0.000000e+00,4.280282e+16,3.220141e+18,2.697196e+20,9.806795e+18,2.359832e+20,8.276601e+19,1.375485e+21,2.588384e+02,1.417870e+02,1.170514e+02,NaN,NaN,NaN,NaN,2.718876e-02,NaN,6.264037e+06,2.956112e-02
5.278552e+07,1.954942e+03,1.955132e+03,1.661121e+00,4.764478e+02,4.573762e+03,5.048935e-02,NaN,NaN,9.632050e-02,4.279723e+16,3.211668e+18,2.697305e+20,9.823427e+18,2.357379e+20,8.294968e+19,1.376972e+21,2.590977e+02,1.421016e+02,1.169961e+02,NaN,NaN,NaN,NaN,2.717484e-02,NaN,6.264288e+06,2.966389e-02
5.281961e+07,1.954482e+03,1.954442e+03,0.000000e+00,4.739573e+02,4.572497e+03,5.029080e-02,NaN,NaN,0.000000e+00,4.279395e+16,3.199362e+18,2.697403e+20,9.849341e+18,2.353910e+20,8.320443e+19,1.379020e+21,2.594654e+02,1.425380e+02,1.169274e+02,NaN,NaN,NaN,NaN,2.715787e-02,NaN,6.264664e+06,2.973286e-02
5.284895e+07,1.953790e+03,1.953981e+03,1.657907e+00,4.716886e+02,4.571408e+03,5.015863e-02,NaN,NaN,9.650724e-02,4.278830e+16,3.190913e+18,2.697512e+20,9.866053e+18,2.351446e+20,8.338927e+19,1.380516e+21,2.597268e+02,1.428547e+02,1.168721e+02,NaN,NaN,NaN,NaN,2.714394e-02,NaN,6.264914e+06,2.983701e-02
5.288291e+07,1.953327e+03,1.953287e+03,0.000000e+00,4.685096e+02,4.570149e+03,4.996064e-02,NaN,NaN,0.000000e+00,4.278494e+16,3.178640e+18,2.697611e+20,9.892082e+18,2.347960e+20,8.364587e+19,1.382579e+21,2.600976e+02,1.432943e+02,1.168033e+02,NaN,NaN,NaN,NaN,2.712697e-02,NaN,6.265290e+06,2.990691e-02
5.291217e+07,1.952632e+03,1.952824e+03,1.654675e+00,4.662684e+02,4.569065e+03,4.982880e-02,NaN,NaN,9.669575e-02,4.277923e+16,3.170213e+18,2.697719e+20,9.908874e+18,2.345486e+20,8.383188e+19,1.384084e+21,2.603610e+02,1.436129e+02,1.167481e+02,NaN,NaN,NaN,NaN,2.711305e-02,NaN,6.265540e+06,3.001246e-02
5.294600e+07,1.952167e+03,1.952127e+03,0.000000e+00,4.631266e+02,4.567812e+03,4.963130e-02,NaN,NaN,0.000000e+00,4.277579e+16,3.157973e+18,2.697817e+20,9.935024e+18,2.341982e+20,8.409038e+19,1.386162e+21,2.607350e+02,1.440558e+02,1.166792e+02,NaN,NaN,NaN,NaN,2.709607e-02,NaN,6.265915e+06,3.008330e-02
5.297517e+07,1.951468e+03,1.951661e+03,1.651424e+00,4.609143e+02,4.566733e+03,4.949980e-02,NaN,NaN,9.688606e-02,4.277002e+16,3.149571e+18,2.697926e+20,9.951893e+18,2.339498e+20,8.427754e+19,1.387677e+21,2.610003e+02,1.443764e+02,1.166239e+02,NaN,NaN,NaN,NaN,2.708215e-02,NaN,6.266165e+06,3.019028e-02
5.300887e+07,1.951000e+03,1.950960e+03,0.000000e+00,4.578097e+02,4.565486e+03,4.930278e-02,NaN,NaN,0.000000e+00,4.276650e+16,3.137362e+18,2.698024e+20,9.978162e+18,2.335976e+20,8.453794e+19,1.389770e+21,2.613776e+02,1.448225e+02,1.165551e+02,NaN,NaN,NaN,NaN,2.706517e-02,NaN,6.266540e+06,3.026209e-02
5.303795e+07,1.950298e+03,1.950492e+03,1.648156e+00,4.556253e+02,4.564411e+03,4.917161e-02,NaN,NaN,9.707819e-02,4.276067e+16,3.128983e+18,2.698132e+20,9.995111e+18,2.333482e+20,8.472629e+19,1.391294e+21,2.616449e+02,1.451452e+02,1.164997e+02,NaN,NaN,NaN,NaN,2.705125e-02,NaN,6.266789e+06,3.037052e-02
5.307151e+07,1.949828e+03,1.949788e+03,0.000000e+00,4.525581e+02,4.563171e+03,4.897515e-02,NaN,NaN,0.000000e+00,4.275707e+16,3.116809e+18,2.698229e+20,1.002150e+19,2.329943e+20,8.498857e+19,1.393401e+21,2.620254e+02,1.455945e+02,1.164309e+02,NaN,NaN,NaN,NaN,2.703427e-02,NaN,6.267163e+06,3.044330e-02
5.310051e+07,1.949122e+03,1.949317e+03,1.644869e+00,4.504010e+02,4.562101e+03,4.884433e-02,NaN,NaN,9.727217e-02,4.275118e+16,3.108453e+18,2.698337e+20,1.003853e+19,2.327438e+20,8.517811e+19,1.394935e+21,2.622947e+02,1.459192e+02,1.163755e+02,NaN,NaN,NaN,NaN,2.702034e-02,NaN,6.267413e+06,3.055322e-02
5.313394e+07,1.948650e+03,1.948610e+03,0.000000e+00,4.473713e+02,4.560867e+03,4.864830e-02,NaN,NaN,0.000000e+00,4.274750e+16,3.096313e+18,2.698434e+20,1.006503e+19,2.323881e+20,8.544226e+19,1.397057e+21,2.626783e+02,1.463717e+02,1.163066e+02,NaN,NaN,NaN,NaN,2.700337e-02,NaN,6.267786e+06,3.062700e-02
5.316286e+07,1.947940e+03,1.948136e+03,1.641564e+00,4.460026e+02,4.559801e+03,4.851782e-02,NaN,NaN,9.746802e-02,4.274156e+16,3.087980e+18,2.698542e+20,1.008214e+19,2.321366e+20,8.563301e+19,1.398600e+21,2.629498e+02,1.466985e+02,1.162513e+02,NaN,NaN,NaN,NaN,2.698945e-02,NaN,6.268035e+06,3.073842e-02
5.319616e+07,1.947465e+03,1.947425e+03,0.000000e+00,4.430608e+02,4.558573e+03,4.832239e-02,NaN,NaN,0.000000e+00,4.273780e+16,3.075875e+18,2.698639e+20,1.010876e+19,2.317791e+20,8.589905e+19,1.400737e+21,2.633365e+02,1.471542e+02,1.161823e+02,NaN,NaN,NaN,NaN,2.697248e-02,NaN,6.268408e+06,3.081322e-02
5.322498e+07,1.946752e+03,1.946950e+03,1.638240e+00,4.409949e+02,4.557511e+03,4.819224e-02,NaN,NaN,9.766577e-02,4.273180e+16,3.067566e+18,2.698746e+20,1.012595e+19,2.315265e+20,8.609100e+19,1.402289e+21,2.636100e+02,1.474830e+02,1.161270e+02,NaN,NaN,NaN,NaN,2.695855e-02,NaN,6.268656e+06,3.092618e-02
5.325816e+07,1.946275e+03,1.946235e+03,0.000000e+00,4.380900e+02,4.556290e+03,4.799725e-02,NaN,NaN,0.000000e+00,4.272796e+16,3.055494e+18,2.698843e+20,1.015268e+19,2.311673e+20,8.635894e+19,1.404442e+21,2.640001e+02,1.479421e+02,1.160580e+02,NaN,NaN,NaN,NaN,2.694158e-02,NaN,6.269028e+06,3.100201e-02
5.328690e+07,1.945557e+03,1.945757e+03,1.634898e+00,4.360514e+02,4.555233e+03,4.786745e-02,NaN,NaN,9.786544e-02,4.272191e+16,3.047209e+18,2.698950e+20,1.016995e+19,2.309136e+20,8.655210e+19,1.406003e+21,2.642757e+02,1.482730e+02,1.160027e+02,NaN,NaN,NaN,NaN,2.692766e-02,NaN,6.269277e+06,3.111654e-02
5.331994e+07,1.945078e+03,1.945038e+03,0.000000e+00,4.331826e+02,4.554018e+03,4.767301e-02,NaN,NaN,0.000000e+00,4.271799e+16,3.035170e+18,2.699046e+20,1.019681e+19,2.305525e+20,8.682199e+19,1.408171e+21,2.646690e+02,1.487353e+02,1.159337e+02,NaN,NaN,NaN,NaN,2.691069e-02,NaN,6.269648e+06,3.119342e-02
5.334859e+07,1.944357e+03,1.944558e+03,1.631537e+00,4.311717e+02,4.552965e+03,4.754354e-02,NaN,NaN,9.806706e-02,4.271188e+16,3.026911e+18,2.699153e+20,1.021416e+19,2.302978e+20,8.701634e+19,1.409742e+21,2.649465e+02,1.490682e+02,1.158783e+02,NaN,NaN,NaN,NaN,2.689677e-02,NaN,6.269896e+06,3.130955e-02
5.338151e+07,1.943875e+03,1.943835e+03,0.000000e+00,4.283400e+02,4.551756e+03,4.734960e-02,NaN,NaN,0.000000e+00,4.270789e+16,3.014905e+18,2.699249e+20,1.024114e+19,2.299349e+20,8.728818e+19,1.411925e+21,2.653433e+02,1.495339e+02,1.158094e+02,NaN,NaN,NaN,NaN,2.687981e-02,NaN,6.270267e+06,3.138751e-02
5.341008e+07,1.943150e+03,1.943352e+03,1.628157e+00,4.263561e+02,4.550707e+03,4.722048e-02,NaN,NaN,9.827065e-02,4.270173e+16,3.006670e+18,2.699355e+20,1.025857e+19,2.296791e+20,8.748375e+19,1.413506e+21,2.656230e+02,1.498690e+02,1.157540e+02,NaN,NaN,NaN,NaN,2.686589e-02,NaN,6.270515e+06,3.150526e-02
5.344286e+07,1.942666e+03,1.942626e+03,0.000000e+00,4.235614e+02,4.549504e+03,4.702704e-02,NaN,NaN,0.000000e+00,4.269766e+16,2.994699e+18,2.699451e+20,1.028566e+19,2.293143e+20,8.775750e+19,1.415705e+21,2.660229e+02,1.503379e+02,1.156850e+02,NaN,NaN,NaN,NaN,2.684893e-02,NaN,6.270885e+06,3.158431e-02
5.347135e+07,1.941938e+03,1.942141e+03,1.624757e+00,4.223281e+02,4.548460e+03,4.689826e-02,NaN,NaN,9.847625e-02,4.269144e+16,2.986487e+18,2.699557e+20,1.030318e+19,2.290575e+20,8.795431e+19,1.417295e+21,2.663047e+02,1.506751e+02,1.156296e+02,NaN,NaN,NaN,NaN,2.683501e-02,NaN,6.271132e+06,3.170372e-02
5.350401e+07,1.941451e+03,1.941411e+03,0.000000e+00,4.196198e+02,4.547263e+03,4.670535e-02,NaN,NaN,0.000000e+00,4.268730e+16,2.974552e+18,2.699653e+20,1.033039e+19,2.286909e+20,8.822999e+19,1.419508e+21,2.667080e+02,1.511474e+02,1.155606e+02,NaN,NaN,NaN,NaN,2.681806e-02,NaN,6.271502e+06,3.178389e-02
5.353241e+07,1.940719e+03,1.940923e+03,1.621339e+00,4.177249e+02,4.546223e+03,4.657691e-02,NaN,NaN,9.868387e-02,4.268103e+16,2.966365e+18,2.699759e+20,1.034798e+19,2.284329e+20,8.842803e+19,1.421109e+21,2.669918e+02,1.514866e+02,1.155052e+02,NaN,NaN,NaN,NaN,2.680415e-02,NaN,6.271749e+06,3.190499e-02
5.356494e+07,1.940229e+03,1.940189e+03,0.000000e+00,4.150534e+02,4.545032e+03,4.638449e-02,NaN,NaN,0.000000e+00,4.267682e+16,2.954465e+18,2.699854e+20,1.037531e+19,2.280645e+20,8.870564e+19,1.423337e+21,2.673984e+02,1.519622e+02,1.154362e+02,NaN,NaN,NaN,NaN,2.678720e-02,NaN,6.272118e+06,3.198630e-02
5.359325e+07,1.939493e+03,1.939699e+03,1.617901e+00,4.131849e+02,4.543996e+03,4.625639e-02,NaN,NaN,9.889356e-02,4.267050e+16,2.946302e+18,2.699959e+20,1.039299e+19,2.278055e+20,8.890493e+19,1.424947e+21,2.676844e+02,1.523036e+02,1.153808e+02,NaN,NaN,NaN,NaN,2.677330e-02,NaN,6.272365e+06,3.210912e-02
